NDB_No,protein,fat,carbon
~13451~,0.752051282051282,0.24794871794871795,0.0
~13452~,0.7335692618806875,0.2664307381193124,0.0
~13453~,0.7711313394018204,0.22886866059817945,0.0
~13454~,0.8406714364336818,0.15932856356631808,0.0
~13455~,0.8222041259500543,0.17779587404994573,0.0
~13456~,0.8596148478928273,0.14038515210717278,0.0
~13459~,0.5542447374508442,0.44575526254915565,0.0
~13460~,0.5395338208409507,0.46046617915904936,0.0
~13463~,0.5764428739693757,0.42355712603062423,0.0
~13464~,0.7717842323651452,0.22821576763485474,0.0
~13465~,0.7318087318087317,0.26819126819126815,0.0
~13466~,0.6998657718120805,0.30013422818791946,0.0
~13467~,0.6658835813103628,0.33411641868963715,0.0
~13468~,0.8069236259814418,0.19307637401855818,0.0
~13469~,0.767515923566879,0.23248407643312102,0.0
~13470~,0.7532212885154062,0.24677871148459382,0.0
~13473~,0.6028421839940165,0.39715781600598354,0.0
~13474~,0.5821834906802227,0.4178165093197773,0.0
~13477~,0.6352266805627932,0.3647733194372069,0.0
~13478~,0.7736768802228412,0.22632311977715877,0.0
~13479~,0.7287470572848549,0.27125294271514516,0.0
~13481~,0.7299803315538071,0.2700196684461927,0.0
~13482~,0.8075675675675675,0.19243243243243244,0.0
~13483~,0.7526455026455027,0.24735449735449735,0.0
~13484~,0.7793764988009593,0.22062350119904078,0.0
~13485~,0.8513309894525364,0.1486690105474636,0.0
~13486~,0.7449981811567843,0.2550018188432157,0.0
~13487~,0.7228397275008964,0.27716027249910363,0.0
~13488~,0.7680945347119645,0.23190546528803543,0.0
~13490~,0.8318510283490829,0.1681489716509172,0.0
~13491~,0.8886591848789132,0.11134081512108683,0.0
~13492~,0.8803493449781659,0.11965065502183407,0.0
~13493~,0.8984327908378541,0.10156720916214587,0.0
~13494~,0.5886688162137264,0.4113311837862736,0.0
~13495~,0.6083078491335372,0.39169215086646275,0.0
~13496~,0.5953125,0.4046875,0.0
~13497~,0.5762942779291553,0.4237057220708447,0.0
~13498~,0.32356257046223225,0.6764374295377678,0.0
~13499~,0.6925509486999297,0.30007027406886855,0.007378777231201686
~13500~,0.7530765115034779,0.24692348849652224,0.0
~13501~,0.742062450800315,0.25793754919968515,0.0
~13502~,0.7702479338842976,0.22975206611570248,0.0
~13519~,0.760268857356236,0.239731142643764,0.0
~13520~,0.7473374954094749,0.25266250459052514,0.0
~13523~,0.7806278713629403,0.21937212863705974,0.0
~13595~,0.8077501881113619,0.1922498118886381,0.0
~13596~,0.7872733999260082,0.21272660007399186,0.0
~13597~,0.8400309119010819,0.15996908809891808,0.0
~13598~,0.7136575271598552,0.2863424728401449,0.0
~13647~,0.8410415856976292,0.15895841430237076,0.0
~13648~,0.8278656889231958,0.16788884600540332,0.004245465071401004
~13649~,0.8556379243074522,0.1443620756925478,0.0
~13650~,0.6917274327382449,0.30827256726175506,0.0
~13786~,0.6255707762557078,0.37442922374429227,0.0
~13788~,0.6142490372272144,0.3857509627727856,0.0
~13791~,0.6433823529411764,0.3566176470588235,0.0
~13795~,0.5811792041823991,0.41882079581760095,0.0
~13796~,0.6114754098360655,0.3885245901639344,0.0
~13797~,0.5620562340244248,0.4379437659755751,0.0
~13798~,0.5938433264415346,0.4061566735584654,0.0
~13799~,0.6058486967577876,0.3941513032422123,0.0
~13800~,0.6332928311057108,0.36670716889428917,0.0
~13803~,0.4842271293375394,0.5010515247108306,0.014721345951629862
~13804~,0.5134061569016882,0.48659384309831183,0.0
~13805~,0.44715852442671983,0.5528414755732801,0.0
~13806~,0.6100762066045724,0.3899237933954276,0.0
~13807~,0.4500254971953085,0.5349311575726671,0.015043345232024477
~13808~,0.4731433003684312,0.5268566996315688,0.0
~13809~,0.5167965600644988,0.4832034399355012,0.0
~13810~,0.6104580462099716,0.3895419537900283,0.0
~13811~,0.507557677008751,0.492442322991249,0.0
~13812~,0.6024336724516258,0.39756632754837423,0.0
~13813~,0.5264161220043573,0.4735838779956427,0.0
~13814~,0.6189495365602472,0.38105046343975285,0.0
~13815~,0.4692370795734208,0.5307629204265791,0.0
~13816~,0.5159922928709055,0.48400770712909436,0.0
~13817~,0.43250127356087625,0.5427916454406521,0.024707080998471728
~13818~,0.49170240537012866,0.5082975946298713,0.0
~13819~,0.5005763688760807,0.49942363112391924,0.0
~13820~,0.5501207729468599,0.44987922705314015,0.0
~13821~,0.7590430076901168,0.24095699230988324,0.0
~13822~,0.7383282079955271,0.26167179200447305,0.0
~13823~,0.7914469830111306,0.20855301698886936,0.0
~13824~,0.3877551020408163,0.6122448979591837,0.0
~13825~,0.45596908684157006,0.5440309131584299,0.0
~13826~,0.4475235849056604,0.5524764150943396,0.0
~13827~,0.36909871244635195,0.6309012875536482,0.0
~13828~,0.43853427895981084,0.5614657210401891,0.0
~13829~,0.4313800343577019,0.5686199656422981,0.0
